,SNumber,Date,Time,DNumber,Dtime,Ptime
44675,2260,25.06.21,13:57:06,849573030001,   01:00,19:35:00
44676,2260,25.06.21,13:59:06,849573030001,   12:00,19:35:00
44677,2260,25.06.21,18:29:24,84957300001,   01:00,19:35:00
44678,2260,25.06.21,18:30:42,84957300001,   01:00,19:35:00
44679,2260,25.06.21,18:30:54,880002341802,   01:00,19:35:00
44680,2260,25.06.21,18:31:30,88002508771,   09:00,19:35:00
44687,2260,09.07.21,14:41:00,84957303,   00:00,19:35:00
44688,2260,09.07.21,14:41:42,84957300001,   01:00,19:35:00
44689,2260,09.07.21,14:42:54,80002341802,   01:00,19:35:00
44690,2260,09.07.21,14:43:54,80002341802,   01:00,19:35:00
44691,2260,09.07.21,14:43:48,8002341802,   01:00,19:35:00
44693,2260,12.07.21,11:27:54,88002341802,   01:00,19:35:00
44694,2260,12.07.21,11:27:54,88002341802,   01:00,19:35:00
44695,2260,12.07.21,14:51:54,88002341802,   01:00,19:35:00
44696,2260,12.07.21,15:15:12,84956768001,   03:00,19:35:00
44698,2260,13.07.21,16:14:54,89969501693,   01:00,19:35:00
44704,2260,23.07.21,11:18:54,1050005,   02:00,19:35:00
44706,2260,26.07.21,14:42:00,8495,   00:00,19:35:00
44707,2260,26.07.21,14:42:06,84956768344,   02:00,19:35:00
44709,2260,30.07.21,10:36:00,8495676834,   00:00,19:35:00
44710,2260,30.07.21,10:36:30,84956768344,   01:00,19:35:00
44711,2260,30.07.21,10:44:06,84956768344,   02:00,19:35:00
44712,2260,03.08.21,11:47:48,84956768001,   01:00,19:35:00
44713,2260,03.08.21,11:48:12,84956768001,   04:00,19:35:00
44714,2260,03.08.21,12:48:54,84956768344,   04:00,19:35:00
44715,2260,03.08.21,14:04:48,849568251,   01:00,19:35:00
44716,2260,03.08.21,14:05:00,84956768251,   00:00,19:35:00
44717,2260,03.08.21,14:05:42,84956768251,   01:00,19:35:00
44718,2260,03.08.21,14:06:12,84956768251,   01:00,19:35:00
44719,2260,04.08.21,10:31:30,89287999030,   02:00,19:35:00
44720,2260,04.08.21,11:33:48,89650451920,   01:00,19:35:00
44721,2260,04.08.21,11:34:48,89650451920,   01:00,19:35:00
44722,2260,04.08.21,11:34:54,89650451920,   01:00,19:35:00
44723,2260,06.08.21,16:11:24,84956768001,   03:00,19:35:00
44724,2260,06.08.21,17:02:24,849573030001,   10:00,19:35:00
44725,2260,10.08.21,17:00:24,84956768344,   01:00,19:35:00
44726,2260,12.08.21,16:05:42,84956768344,   01:00,19:35:00
44727,2260,12.08.21,16:08:36,84956868078,   01:00,19:35:00
44729,2260,13.08.21,16:39:00,1014493,   02:00,19:35:00
44730,2260,16.08.21,11:31:00,84956768344,   00:00,19:35:00
44731,2260,16.08.21,14:48:54,84956768344,   19:00,19:35:00
44732,2260,19.08.21,10:05:00,84956768001,   00:00,19:35:00
44733,2260,19.08.21,10:05:48,84956768001,   01:00,19:35:00
44734,2260,19.08.21,11:22:30,84956768001,   03:00,19:35:00
44735,2260,20.08.21,11:22:48,8963398,   01:00,19:35:00
44736,2260,20.08.21,11:23:18,89633986199,   01:00,19:35:00
44737,2260,20.08.21,15:03:36,84956768069,   01:00,19:35:00
44738,2260,20.08.21,15:03:48,84956766825,   01:00,19:35:00
44739,2260,20.08.21,15:04:42,84956768251,   02:00,19:35:00
44740,2260,25.08.21,10:14:42,849573030000,   01:00,19:35:00
44741,2260,25.08.21,10:15:18,84957300001,   01:00,19:35:00
44742,2260,25.08.21,10:21:12,84957300001,   01:00,19:35:00
44743,2260,25.08.21,10:23:36,84957300001,   01:00,19:35:00
44744,2260,25.08.21,10:24:42,880002341802,   01:00,19:35:00
44745,2260,25.08.21,10:25:54,88002341802,   01:00,19:35:00
44746,2260,02.09.21,14:47:24,84956768001,   01:00,19:35:00
44747,2260,02.09.21,14:49:12,849573030001,   09:00,19:35:00
44748,2260,02.09.21,14:59:54,8495730300001,   12:00,19:35:00
44749,2260,02.09.21,15:58:54,8497303000001,   01:00,19:35:00
44750,2260,02.09.21,16:01:00,849573030001,   04:00,19:35:00
44751,2260,03.09.21,10:28:30,84956768001,   02:00,19:35:00
44752,2260,06.09.21,10:24:18,84956768001,   02:00,19:35:00
44753,2260,09.09.21,11:00:42,84957300001,   01:00,19:35:00
44754,2260,09.09.21,11:01:42,88002341802,   01:00,19:35:00
44755,2260,09.09.21,11:02:54,88002341802,   01:00,19:35:00
44756,2260,09.09.21,11:02:42,87300001,   01:00,19:35:00
44757,2260,09.09.21,11:03:54,88002341802,   01:00,19:35:00
44758,2260,09.09.21,18:05:42,84957300001,   01:00,19:35:00
44759,2260,09.09.21,18:06:42,84957300001,   01:00,19:35:00
44760,2260,09.09.21,18:10:00,880002341802,   00:00,19:35:00
44761,2260,09.09.21,18:14:30,880023418,   01:00,19:35:00
44762,2260,09.09.21,18:31:54,88002341802,   01:00,19:35:00
44763,2260,09.09.21,18:31:54,88002341802,   01:00,19:35:00
44764,2260,10.09.21,09:47:48,84957300001,   01:00,19:35:00
44765,2260,10.09.21,09:48:36,88002341802,   01:00,19:35:00
44766,2260,10.09.21,09:49:54,88002341802,   01:00,19:35:00
44767,2260,10.09.21,09:49:54,88002341802,   01:00,19:35:00
44768,2260,10.09.21,10:48:54,888002341802,   01:00,19:35:00
44769,2260,10.09.21,10:49:54,88002341802,   01:00,19:35:00
44770,2260,10.09.21,10:49:54,88002341802,   01:00,19:35:00
44772,2260,13.09.21,16:00:36,8002341802,   01:00,19:35:00
44773,2260,13.09.21,16:01:30,8002341802,   01:00,19:35:00
44774,2260,13.09.21,16:01:48,88002341802,   01:00,19:35:00
44775,2260,13.09.21,16:02:54,88002341802,   01:00,19:35:00
44776,2260,13.09.21,16:03:00,88002341802,   00:00,19:35:00
44777,2260,17.09.21,13:57:30,88002341,   01:00,19:35:00
44778,2260,17.09.21,14:01:48,88002341802,   01:00,19:35:00
44779,2260,17.09.21,14:02:00,88002341802,   00:00,19:35:00
44780,2260,29.09.21,12:12:00,8495730300001,   13:00,19:35:00
44782,2260,01.10.21,14:36:06,84956768001,   05:00,19:35:00
44783,2260,01.10.21,16:27:30,8495730300001,   10:00,19:35:00
44784,2260,04.10.21,15:00:42,84956768001,   01:00,19:35:00
44785,2260,05.10.21,11:30:48,84956768001,   01:00,19:35:00
44786,2260,11.10.21,15:13:36,849573030001,   01:00,19:35:00
44787,2260,17.11.21,09:35:18,84957300001,   01:00,19:35:00
44793,2260,19.11.21,09:22:54,88002341802,   01:00,19:35:00
44795,2260,19.11.21,09:23:24,8002341802,   01:00,19:35:00
44796,2260,03.12.21,10:48:18,84956768001,   01:00,19:35:00
44797,2260,07.12.21,10:36:24,84956768001,   03:00,19:35:00
44798,2260,07.12.21,12:17:48,1025907,   02:00,19:35:00
44800,2260,14.12.21,09:58:54,88002341802,   01:00,19:35:00
44801,2260,14.12.21,09:59:54,88002341802,   01:00,19:35:00
44802,2260,14.12.21,10:00:00,84957303,   00:00,19:35:00
44803,2260,14.12.21,10:02:00,88002341802,   00:00,19:35:00
44804,2260,14.12.21,10:03:54,8495730001,   01:00,19:35:00
44805,2260,14.12.21,10:04:00,8495730,   00:00,19:35:00
44806,2260,14.12.21,10:04:36,84957300001,   01:00,19:35:00
44808,2260,16.12.21,10:14:36,84956768344,   04:00,19:35:00
44811,2260,27.12.21,15:14:42,88002341802,   01:00,19:35:00
44812,2260,27.12.21,15:16:00,88002341802,   00:00,19:35:00
44813,2260,27.12.21,15:16:42,84957300001,   01:00,19:35:00
44814,2260,27.12.21,15:17:00,8495730000,   00:00,19:35:00
44815,2260,27.12.21,15:17:36,8495730001,   01:00,19:35:00
44816,2260,27.12.21,15:17:42,84957300001,   01:00,19:35:00
44818,2260,30.12.21,11:30:42,8002341802,   01:00,19:35:00
44820,2260,14.01.22,15:50:06,84956768001,   10:00,19:35:00
44821,2260,20.01.22,17:23:24,1050005,   03:00,19:35:00
44825,2260,04.02.22,10:11:00,8495678,   00:00,19:35:00
44826,2260,04.02.22,10:12:00,8495676,   00:00,19:35:00
44827,2260,04.02.22,10:11:54,84956768001,   01:00,19:35:00
44828,2260,04.02.22,10:12:30,84956768001,   02:00,19:35:00
44829,2260,14.02.22,11:36:00,849573030001,   01:00,19:35:00
44830,2260,15.02.22,09:26:54,88002341802,   01:00,19:35:00
44833,2260,21.02.22,15:04:54,84956798001,   01:00,19:35:00
44834,2260,21.02.22,15:04:42,84956768001,   01:00,19:35:00
44835,2260,21.02.22,15:05:30,84956768001,   06:00,19:35:00
44836,2260,21.02.22,15:31:12,1077847,   02:00,19:35:00
44837,2260,22.02.22,11:15:06,84956768001,   02:00,19:35:00
44838,2260,22.02.22,15:35:42,84956768001,   03:00,19:35:00
44839,2260,22.02.22,16:36:54,84956768344,   01:00,19:35:00
44840,2260,22.02.22,16:36:48,84956768344,   01:00,19:35:00
44841,2260,25.02.22,16:16:18,84956768344,   03:00,19:35:00
44842,2260,28.02.22,12:52:36,84956768112,   01:00,19:35:00
44843,2260,01.03.22,09:57:48,84956768001,   04:00,19:35:00
44844,2260,04.03.22,10:28:54,8732228253,   02:00,19:35:00
44846,2260,11.03.22,15:04:54,84956768001,   03:00,19:35:00
44877,2260,07.07.22,15:58:00,1025595,   02:00,19:35:00
44887,2260,09.08.22,10:09:18,1014001,   01:00,19:35:00
44899,2260,30.08.22,14:46:24,1014001,   01:00,19:35:00
44901,2260,02.09.22,15:14:12,1014163,   02:00,19:35:00
44902,2260,02.09.22,15:19:18,1014163,   02:00,19:35:00
44935,2260,10.10.22,12:05:00,1066799,   00:00,19:35:00
44941,2260,19.10.22,15:20:06,1014163,   02:00,19:35:00
44943,2260,24.10.22,16:28:48,88734551262,   01:00,19:35:00
44947,2260,14.11.22,09:46:12,88734550449,   01:00,19:35:00
44948,2260,14.11.22,09:48:06,88734550453,   01:00,19:35:00
44949,2260,14.11.22,09:53:42,88734550453,   01:00,19:35:00
44950,2260,14.11.22,09:54:12,88734550453,   01:00,19:35:00
44961,2260,20.02.23,11:35:54,1014001,   01:00,19:35:00
44962,2260,20.02.23,11:36:36,1014001,   01:00,19:35:00
44972,2260,19.09.23,17:23:30,1050005,   03:00,19:35:00
44973,2260,20.09.23,09:11:24,1050005,   02:00,19:35:00
44974,2260,20.09.23,09:23:24,1050005,   04:00,19:35:00
44975,2260,22.09.23,11:41:00,1025586,   00:00,19:35:00
44976,2260,22.09.23,15:10:48,1068344,   02:00,19:35:00
44977,2260,22.09.23,15:12:36,84956768001,   02:00,19:35:00
44978,2260,22.09.23,15:14:42,1025717,   02:00,19:35:00
44979,2260,22.09.23,16:10:24,1025717,   02:00,19:35:00
44980,2260,02.10.23,09:59:12,1025717,   07:00,19:35:00
44981,2260,03.10.23,11:15:06,1025717,   01:00,19:35:00
44985,2260,19.10.23,15:27:54,1025586,   03:00,19:35:00
44986,2260,20.10.23,14:14:06,1025595,   01:00,19:35:00
44987,2260,25.10.23,14:13:00,1025717,   00:00,19:35:00
44988,2260,27.10.23,14:14:12,1025717,   01:00,19:35:00
44991,2260,05.12.23,14:14:30,1025717,   01:00,19:35:00
44992,2260,05.12.23,15:45:54,1025717,   04:00,19:35:00
44993,2260,08.12.23,11:14:12,1025066,   02:00,19:35:00
44995,2260,20.12.23,10:35:36,1025717,   01:00,19:35:00
45000,2262,17.02.20,09:27:48,770980,   01:00,0:13:00
45001,2262,17.02.20,09:26:48,770980,   02:00,0:13:00
45002,2262,17.02.20,09:28:18,770977,   01:00,0:13:00
45003,2262,17.02.20,09:29:24,770974,   01:00,0:13:00
45004,2262,17.02.20,09:29:54,770974,   02:00,0:13:00
45005,2262,17.02.20,09:32:36,770980,   01:00,0:13:00
45006,2262,17.02.20,09:32:00,770979,   01:00,0:13:00
45007,2262,17.02.20,09:33:42,770981,   01:00,0:13:00
45008,2262,17.02.20,09:33:18,770981,   01:00,0:13:00
45009,2262,17.02.20,09:34:48,770981,   01:00,0:13:00
45010,2262,17.02.20,09:34:00,770974,   01:00,0:13:00
45094,2263,29.01.20,11:47:00,1017278,   04:00,3:23:00
45096,2263,29.01.20,14:19:36,1019097,   08:00,3:23:00
45150,2263,25.02.20,14:17:18,1019097,   04:00,3:23:00
45179,2263,13.03.20,09:31:54,1015750,   04:00,3:23:00
45186,2263,19.03.20,15:57:48,1019681,   02:00,3:23:00
45189,2263,24.03.20,10:26:18,1014497,   01:00,3:23:00
45274,2263,22.05.20,16:34:42,1074386,   01:00,3:23:00
45275,2263,22.05.20,16:42:06,1014386,   01:00,3:23:00
45284,2263,03.06.20,19:18:06,89289180606,   01:00,3:23:00
45338,2263,22.07.20,09:39:30,84956768309,   02:00,3:23:00
45385,2263,24.08.20,09:04:54,84659877847,   01:00,3:23:00
45386,2263,24.08.20,09:06:18,84959877847,   01:00,3:23:00
45387,2263,24.08.20,09:14:30,84959877847,   01:00,3:23:00
45388,2263,24.08.20,10:09:36,84959877847,   01:00,3:23:00
45396,2263,27.08.20,17:14:12,1050005,   02:00,3:23:00
45416,2263,30.09.20,14:28:24,89287914991,   02:00,3:23:00
45536,2263,17.02.21,16:21:24,1019161,   02:00,3:23:00
45564,2263,22.03.21,16:32:24,1050005,   02:00,3:23:00
45576,2263,30.03.21,12:04:06,1039983,   15:00,3:23:00
45599,2263,16.04.21,09:00:36,1050005,   02:00,3:23:00
45603,2263,20.04.21,13:58:42,1039393,   01:00,3:23:00
45604,2263,20.04.21,13:59:36,1039393,   01:00,3:23:00
45605,2263,20.04.21,14:00:24,1039393,   16:00,3:23:00
45653,2263,03.06.21,14:18:18,1057705,   01:00,3:23:00
45682,2263,22.06.21,11:35:30,1050005,   03:00,3:23:00
45723,2263,08.07.21,16:44:18,1055235,   07:00,3:23:00
45724,2263,09.07.21,10:42:54,1055235,   01:00,3:23:00
45725,2263,09.07.21,10:43:00,1055235,   00:00,3:23:00
45726,2263,09.07.21,10:43:30,1055235,   05:00,3:23:00
45732,2263,13.07.21,09:37:00,1055873,   05:00,3:23:00
45733,2263,13.07.21,10:34:00,1055873,   15:00,3:23:00
45737,2263,14.07.21,09:35:54,1072304,   02:00,3:23:00
45773,2263,15.09.21,16:00:48,1019639,   02:00,3:23:00
45827,2263,07.10.21,14:47:30,8672649056,   01:00,3:23:00
45833,2263,08.10.21,09:18:42,1021735,   01:00,3:23:00
45855,2263,28.10.21,15:44:36,1050005,   04:00,3:23:00
45861,2263,10.11.21,14:37:00,1019663,   01:00,3:23:00
45862,2263,10.11.21,14:38:42,1019663,   01:00,3:23:00
45868,2263,11.11.21,11:07:00,1019663,   01:00,3:23:00
45906,2263,13.12.21,13:27:54,88005105555,   01:00,3:23:00
45908,2263,13.12.21,15:09:30,771227,   01:00,3:23:00
45909,2263,13.12.21,15:10:48,771205,   01:00,3:23:00
45910,2263,13.12.21,15:11:42,624889,   01:00,3:23:00
45911,2263,13.12.21,15:11:36,624345,   01:00,3:23:00
45912,2263,13.12.21,15:12:54,889287990730,   01:00,3:23:00
45965,2263,27.01.22,17:24:00,1079639,   00:00,3:23:00
45968,2263,03.02.22,10:34:54,1039393,   01:00,3:23:00
46049,2263,14.03.22,15:27:18,84955005550,   01:00,3:23:00
46292,2263,30.08.22,11:15:06,1014386,   01:00,3:23:00
46302,2263,05.09.22,15:12:06,1055923,   03:00,3:23:00
46521,2263,31.01.23,16:25:00,8373778,   04:00,3:23:00
46550,2263,20.02.23,18:00:54,84957714606,   01:00,3:23:00
46551,2263,20.02.23,18:00:48,84957714606,   02:00,3:23:00
46552,2263,21.02.23,11:14:30,1050005,   02:00,3:23:00
46553,2263,21.02.23,12:56:54,84957714606,   01:00,3:23:00
46554,2263,21.02.23,12:57:00,84957714606,   00:00,3:23:00
46555,2263,21.02.23,12:57:06,84957714606,   06:00,3:23:00
46573,2263,10.03.23,10:01:06,1015655,   01:00,3:23:00
46608,2263,06.04.23,10:56:00,1057419,   03:00,3:23:00
46621,2263,19.04.23,15:32:12,1014386,   01:00,3:23:00
46624,2263,20.04.23,09:46:00,1050000,   00:00,3:23:00
46625,2263,20.04.23,09:47:00,1050005,   01:00,3:23:00
46646,2263,23.05.23,10:04:54,8390294752884,   01:00,3:23:00
46647,2263,23.05.23,10:06:00,8390294752884,   00:00,3:23:00
46648,2263,23.05.23,10:05:54,8390294752884,   01:00,3:23:00
46653,2263,26.05.23,10:39:54,84954275815,   06:00,3:23:00
46654,2263,26.05.23,10:45:30,1066802,   01:00,3:23:00
46664,2263,09.06.23,10:13:00,1050000,   00:00,3:23:00
46665,2263,09.06.23,10:13:18,1050005,   02:00,3:23:00
46711,2263,14.07.23,09:27:00,1050000,   00:00,3:23:00
46712,2263,14.07.23,09:28:12,1050005,   02:00,3:23:00
46740,2263,28.08.23,16:41:42,1050005,   02:00,3:23:00
46741,2263,29.08.23,12:35:12,1050025,   03:00,3:23:00
46745,2263,04.09.23,15:18:48,8373778,   02:00,3:23:00
46746,2263,04.09.23,17:00:12,8373778,   01:00,3:23:00
46747,2263,04.09.23,17:27:48,8373778,   01:00,3:23:00
46764,2263,12.09.23,14:21:42,1015324,   09:00,3:23:00
46780,2263,18.09.23,16:59:18,1015632,   01:00,3:23:00
46794,2263,27.09.23,11:45:18,1019403,   01:00,3:23:00
46795,2263,27.09.23,12:50:24,1074458,   02:00,3:23:00
46822,2263,19.10.23,14:09:48,1050500,   01:00,3:23:00
46844,2263,09.11.23,11:05:42,84957719100,   01:00,3:23:00
46845,2263,09.11.23,11:06:42,84957719100,   01:00,3:23:00
46846,2263,09.11.23,11:07:48,88003003000,   05:00,3:23:00
46856,2263,21.11.23,14:06:12,1050500,   01:00,3:23:00
46876,2264,04.12.19,14:35:12,1078130,   01:00,236:34:00
46878,2264,07.12.19,10:47:42,1078130,   01:00,236:34:00
46879,2264,07.12.19,11:12:36,1078130,   01:00,236:34:00
46880,2264,07.12.19,11:13:36,1078130,   01:00,236:34:00
46881,2264,07.12.19,11:16:06,1078130,   01:00,236:34:00
46882,2264,07.12.19,11:45:36,1078130,   01:00,236:34:00
46883,2264,07.12.19,11:46:36,1078130,   01:00,236:34:00
46884,2264,07.12.19,11:51:42,1078130,   01:00,236:34:00
46885,2264,07.12.19,11:53:18,1078130,   01:00,236:34:00
46886,2264,07.12.19,11:56:24,1078130,   01:00,236:34:00
46887,2264,07.12.19,12:02:00,1078130,   01:00,236:34:00
46888,2264,07.12.19,12:15:06,1078130,   05:00,236:34:00
46889,2264,07.12.19,13:16:48,1078130,   05:00,236:34:00
46899,2264,24.12.19,14:45:48,89626419789,   03:00,236:34:00
46900,2264,24.12.19,14:55:00,89626419789,   00:00,236:34:00
46902,2264,27.12.19,19:19:42,1050005,   07:00,236:34:00
46903,2264,31.12.19,15:32:48,8732229644,   01:00,236:34:00
46905,2264,26.02.20,18:12:12,1078130,   01:00,236:34:00
46907,2264,28.02.20,12:00:54,1062435,   01:00,236:34:00
46908,2264,28.02.20,12:01:48,1050005,   02:00,236:34:00
46909,2264,28.02.20,15:14:54,1052000,   01:00,236:34:00
46914,2264,06.03.20,11:40:00,1079181,   00:00,236:34:00
46915,2264,06.03.20,11:41:00,1079191,   00:00,236:34:00
46916,2264,06.03.20,11:41:00,1079781,   00:00,236:34:00
46918,2264,06.03.20,11:55:18,1078791,   01:00,236:34:00
46921,2264,20.03.20,11:48:42,1045973,   02:00,236:34:00
46923,2264,15.04.20,11:16:00,89694440222,   00:00,236:34:00
46928,2264,05.06.20,16:41:00,1078085,   00:00,236:34:00
46929,2264,06.06.20,09:09:36,1078085,   01:00,236:34:00
46930,2264,06.06.20,14:01:36,1077044,   03:00,236:34:00
46931,2264,06.06.20,15:17:18,1078085,   02:00,236:34:00
46932,2264,08.06.20,09:14:42,1078085,   01:00,236:34:00
46933,2264,08.06.20,11:42:30,1078085,   01:00,236:34:00
46934,2264,08.06.20,11:47:06,1078085,   01:00,236:34:00
46935,2264,08.06.20,12:01:42,1078085,   01:00,236:34:00
46936,2264,08.06.20,12:03:54,1078085,   01:00,236:34:00
46937,2264,08.06.20,17:37:18,1078085,   01:00,236:34:00
46938,2264,09.06.20,09:06:30,1078085,   01:00,236:34:00
46939,2264,09.06.20,09:20:42,1078085,   01:00,236:34:00
46940,2264,09.06.20,14:58:48,1074218,   02:00,236:34:00
46944,2264,10.06.20,17:39:30,1078130,   01:00,236:34:00
46945,2264,16.06.20,12:03:30,1050005,   02:00,236:34:00
46946,2264,18.06.20,15:34:06,89604329694,   01:00,236:34:00
46947,2264,20.06.20,12:12:24,1078130,   01:00,236:34:00
46948,2264,20.06.20,12:22:36,1078130,   02:00,236:34:00
46949,2264,20.06.20,12:43:00,1078130,   01:00,236:34:00
46950,2264,20.06.20,12:45:00,1078130,   01:00,236:34:00
46951,2264,20.06.20,13:07:42,1078130,   02:00,236:34:00
46956,2264,06.07.20,16:00:42,1074358,   02:00,236:34:00
46958,2264,13.07.20,11:23:06,1058971,   01:00,236:34:00
46959,2264,13.07.20,11:28:00,1058971,   03:00,236:34:00
46960,2264,13.07.20,11:32:54,8732221016,   01:00,236:34:00
46961,2264,13.07.20,11:33:00,8732227059,   00:00,236:34:00
46962,2264,13.07.20,12:18:36,1058971,   02:00,236:34:00
46963,2264,13.07.20,12:23:42,1058971,   01:00,236:34:00
46964,2264,26.07.20,17:19:18,1078130,   01:00,236:34:00
46976,2264,19.09.20,10:01:24,1078130,   01:00,236:34:00
46977,2264,19.09.20,10:29:18,1078130,   01:00,236:34:00
46978,2264,19.09.20,10:52:54,1078130,   01:00,236:34:00
46979,2264,19.09.20,10:53:54,1078130,   01:00,236:34:00
46980,2264,19.09.20,10:54:54,1078130,   01:00,236:34:00
46981,2264,19.09.20,10:59:00,1077300,   01:00,236:34:00
46982,2264,19.09.20,11:00:24,1078130,   01:00,236:34:00
46983,2264,19.09.20,11:05:36,1078130,   02:00,236:34:00
46984,2264,19.09.20,12:07:36,1078130,   01:00,236:34:00
46985,2264,19.09.20,12:28:06,1078130,   01:00,236:34:00
46996,2264,05.10.20,14:25:30,1039195,   03:00,236:34:00
46997,2264,13.10.20,13:15:00,1039547,   02:00,236:34:00
46998,2264,13.10.20,13:46:00,1039547,   03:00,236:34:00
46999,2264,13.10.20,16:05:36,1039547,   02:00,236:34:00
47000,2264,22.10.20,12:32:12,1039547,   02:00,236:34:00
47001,2264,22.10.20,14:51:30,1039547,   01:00,236:34:00
47002,2264,06.11.20,11:58:06,1039195,   04:00,236:34:00
47003,2264,06.11.20,12:29:18,1039195,   01:00,236:34:00
47004,2264,06.11.20,12:30:18,1039547,   06:00,236:34:00
47005,2264,10.11.20,10:51:54,1039195,   03:00,236:34:00
47006,2264,10.11.20,11:43:24,1039547,   03:00,236:34:00
47011,2264,11.11.20,15:38:00,1060412,   00:00,236:34:00
47012,2264,11.11.20,15:39:24,1039516,   01:00,236:34:00
47022,2264,19.11.20,17:21:18,1057407,   01:00,236:34:00
47023,2264,19.11.20,17:37:30,1057407,   03:00,236:34:00
47024,2264,24.11.20,18:03:18,1015500,   02:00,236:34:00
47027,2264,26.11.20,15:47:36,1038990,   01:00,236:34:00
47028,2264,26.11.20,17:43:30,1038990,   01:00,236:34:00
47029,2264,26.11.20,17:47:00,1038990,   04:00,236:34:00
47030,2264,01.12.20,16:50:30,1050034,   05:00,236:34:00
47031,2264,01.12.20,16:56:06,1015500,   03:00,236:34:00
47032,2264,03.12.20,09:38:00,1045989,   01:00,236:34:00
47033,2264,03.12.20,11:00:36,1039293,   03:00,236:34:00
47034,2264,25.01.21,15:02:06,82747660,   02:00,236:34:00
47036,2264,04.02.21,16:06:00,81077044,   00:00,236:34:00
47037,2264,04.02.21,16:06:30,1077044,   01:00,236:34:00
47041,2264,20.02.21,10:42:06,1050005,   06:00,236:34:00
47042,2264,20.02.21,10:50:06,1039195,   05:00,236:34:00
47043,2264,20.02.21,11:53:30,1039184,   19:00,236:34:00
